last_scraped,name,neighbourhood_cleansed,latitude,longitude,price
9/23/2022,"""Departamento exclusivo en la mejor zona de México",Cuauhtémoc,19.42602,-99.17173,"$1,190.00 "
9/22/2022,Acogedor departamento súper bien ubicado,Benito Juárez,19.38362,-99.18112,"$1,900.00 "
9/22/2022,Mam,Miguel Hidalgo,19.44888,-99.19601,$323.00 
9/23/2022,Nuevo Depa a pasos/ Insurgentes c/Seguridad 24/7,Benito Juárez,19.39802,-99.17319,"$1,164.00 "
9/23/2022,Lovely 1 bedroom rental unit with hot tub,Cuauhtémoc,19.42217,-99.15881,$811.00 
9/23/2022,"Dos Leones: charming apartment, very well located",Cuauhtémoc,19.413084,-99.160835,"$1,701.00 "
9/23/2022,Cuarto en apartamento rentado,Benito Juárez,19.39656,-99.13295,$210.00 
9/23/2022,Recámara amueblada en excelente ubicación,Cuauhtémoc,19.40945,-99.16677,$250.00 
9/23/2022,Moderno 1BR Frente al Angel de la Independencia,Cuauhtémoc,19.42494,-99.170738,"$1,163.00 "
9/23/2022,LUXORIOUS LOFT PASEO DELA REFORMA POOL/GYM/JACUZZI,Cuauhtémoc,19.42494,-99.170738,"$1,108.00 "
9/22/2022,"Grande, iluminada, baño privado, wifi, mesa, tv.",Iztapalapa,19.37255,-99.12289,$350.00 
9/22/2022,Recámara privada muy cerca de San Angel,Álvaro Obregón,19.33914,-99.200485,$216.00 
9/23/2022,Espectacular suite de Lujo Reforma Vista/Pool/gym,Cuauhtémoc,19.42581,-99.16971,"$1,199.00 "
9/23/2022,Exclusivo departamento con alberca,Cuauhtémoc,19.41297,-99.16451,"$4,500.00 "
9/23/2022,Mr.W | Roma Norte | 2BR Casa Oliva | Vainilla,Cuauhtémoc,19.4236,-99.15691,"$1,797.00 "
9/23/2022,Sonder Cóporo | Superior One-Bedroom Apartment w/ Balcony,Cuauhtémoc,19.40623,-99.16797,"$1,676.00 "
9/22/2022,Lujosa Recámara con BAÑO PRIVADO y balcón CDMX,Benito Juárez,19.39778656,-99.16158781,"$3,500.00 "
9/23/2022,Sonder Cóporo | Two-Bedroom Apartment w/ Balcony,Cuauhtémoc,19.40661,-99.16698,"$2,411.00 "
9/23/2022,Sonder Cóporo | Superior One-Bedroom Apartment w/ Desk,Cuauhtémoc,19.40612,-99.16862,"$1,531.00 "
9/22/2022,Alojamiento único con sala de cine privada.,Gustavo A. Madero,19.48622,-99.12284,$650.00 
9/23/2022,Mr.W | Roma Norte | 2BR Casa Oliva | Cempasúchil,Cuauhtémoc,19.42348,-99.15889,"$1,977.00 "
9/23/2022,Mr.W | Roma Norte | 2BR Casa Oliva | Nochebuena,Cuauhtémoc,19.42425,-99.1571,"$2,247.00 "
9/22/2022,"Habitación en Coyoacán, CDMX",Coyoacán,19.35398532,-99.15469893,$500.00 
9/23/2022,Beautiful artist apartment in the heart of Roma,Cuauhtémoc,19.41742,-99.15861,"$1,657.00 "
9/22/2022,Luminoso LOFT cerca de Basílica de Guadalupe,Gustavo A. Madero,19.46261,-99.12019,$380.00 
9/23/2022,"Habitación privada 5min Parque México,Roma/Condesa",Cuauhtémoc,19.41187,-99.16423,$600.00 
9/23/2022,Recamara nueva en pleno centro,Cuauhtémoc,19.428099,-99.152466,$396.00 
9/22/2022,Increíble loft en zona residencial,Miguel Hidalgo,19.40422,-99.25212,$475.00 
9/22/2022,Recámara acogedora perfecta ubicación,Benito Juárez,19.40395,-99.14992,$450.00 
9/23/2022,Magnificent apartment in New Polanco CDMX,Miguel Hidalgo,19.44047,-99.20153,"$1,923.00 "
9/22/2022,Céntrico depto Santa María la Ribera Buenavista,Cuauhtémoc,19.45343,-99.15564,"$1,052.00 "
9/23/2022,"Zéntriko-apartamento, servicios y estacionamiento.",Cuauhtémoc,19.42809,-99.14425,"$1,000.00 "
9/23/2022,Penthouse excelente ubicación Ciudad  de México,Cuauhtémoc,19.41033,-99.13304,$890.00 
9/23/2022,Discover Polanco I 2BD with pool and gym,Miguel Hidalgo,19.440895,-99.181953,"$1,859.00 "
9/22/2022,Beautiful Private Room w/ bathroom in Coyoacan,Coyoacán,19.34688,-99.14779,$460.00 
9/23/2022,Casa de época con arte y terraza en Roma/Condesa,Cuauhtémoc,19.417809,-99.17115,"$3,614.00 "
9/23/2022,1BR Double-height  wView,Cuauhtémoc,19.42782974,-99.16459656,"$3,274.00 "
9/23/2022,Great views & awesome location apartment @ Condesa,Cuauhtémoc,19.40901,-99.16654,"$3,900.00 "
9/22/2022,"Cómodo departamento cerca aeropuerto, foro sol etc",Iztacalco,19.40559,-99.07339,$700.00 
9/23/2022,Bienvenido a tu lugarcito en el corazón de la CDMX,Cuauhtémoc,19.4102,-99.16748,$430.00 
9/23/2022,"Hermoso depto, Puerta Alameda, C.Historico CDMX",Cuauhtémoc,19.43311,-99.14611,$764.00 
9/23/2022,Cuarto con baño privado - City Towers,Miguel Hidalgo,19.44216,-99.20167,$550.00 
9/23/2022,Fabulous 1BR wView,Cuauhtémoc,19.42782974,-99.16459656,"$3,422.00 "
9/23/2022,Comoda habitación  con  vista a la  Ciudad de Méx.,Cuauhtémoc,19.43187,-99.14364,$494.00 
9/23/2022,Amazing 1BR  wView&Terrace,Cuauhtémoc,19.42761813,-99.16132918,"$3,903.00 "
9/23/2022,Hermoso condominio con Jacuzzi en Polanco,Miguel Hidalgo,19.434896,-99.205902,"$8,986.00 "
9/22/2022,"Departamento Práctico ,Cómodo y  Seguro Coyoacán",Cuajimalpa de Morelos,19.3897,-99.25195,$500.00 
9/23/2022,Charming rooms in Condesa. Best Location!,Cuauhtémoc,19.4158802,-99.16815948,"$1,198.00 "
9/22/2022,Lindo departamento muy cerca de zona de hospitales,Tlalpan,19.2758,-99.16446,$650.00 
9/23/2022,BELLO DEPARTAMENTO EN COL. ROMA NORTE,Cuauhtémoc,19.41706,-99.15984,"$1,204.00 "
9/22/2022,Lindo departamento muy bien ubicado en CDMX,Cuauhtémoc,19.46399,-99.1584,$999.00 
9/22/2022,5 de Mayo 35 depto 104 Centro Histórico de la CDMX,Cuauhtémoc,19.4332,-99.13732,$750.00 
9/22/2022,Habitacion cerca de ITAM san angel y U.N.A.M. C.U,Álvaro Obregón,19.34117,-99.20037,$391.00 
9/23/2022,Hermosa  habitación en el corazón de la condesa,Cuauhtémoc,19.417809,-99.173897,"$1,800.00 "
9/23/2022,Great Apartment with Terrace Jacuzzi & Cinema,Miguel Hidalgo,19.432863,-99.194778,"$5,982.00 "
9/22/2022,Panamericana depto 3 habitaciones amplias,Coyoacán,19.30776,-99.1691,$600.00 
9/23/2022,Pretty pretty pretty apt in la Roma.,Cuauhtémoc,19.42008,-99.16288,"$2,396.00 "
9/22/2022,Habitación Iluminada c/WC | Carso/Antara - Polanco,Miguel Hidalgo,19.4451,-99.2079,$499.00 
9/22/2022,"Downtown loft,  super location",Cuauhtémoc,19.42406,-99.14714,"$1,709.00 "
9/23/2022,"Azul, pintado de azul.",Cuauhtémoc,19.43841,-99.13719,$660.00 
9/23/2022,"Cuarto en Roma Norte, en PH con terraza privada",Cuauhtémoc,19.41851,-99.15689,$495.00 
9/22/2022,Sara 4449 Apartment Tepeyac,Gustavo A. Madero,19.464064,-99.120361,"$1,154.00 "
9/22/2022,Casa de huéspedes en Ciudad de México,Xochimilco,19.25181,-99.12585,$650.00 
9/22/2022,Habitación privada con terraza cercana a Coyoacán,Coyoacán,19.34652,-99.12632,$390.00 
9/23/2022,Cozy apartment - Perfect location in CDMX,Cuauhtémoc,19.4212,-99.151398,$780.00 
9/23/2022,"NEW cozy located, walk Polanco Museum24h SECURITY.",Miguel Hidalgo,19.44059,-99.19701,"$1,466.00 "
9/23/2022,Cómoda recamara en pleno centro,Cuauhtémoc,19.428099,-99.152466,$420.00 
9/23/2022,Cozy Duplex 4 min away from Reforma,Cuauhtémoc,19.429628,-99.165237,"$1,877.00 "
9/22/2022,Bonito y cómodo depto en Sta Ma. la Ribera,Cuauhtémoc,19.45379317,-99.15801857,$895.00 
9/23/2022,"Room in beautiful apt. in Roma Norte, Mexico City.",Cuauhtémoc,19.41928,-99.15453,$500.00 
9/23/2022,Hermoso y amplio departamento en Polanco,Miguel Hidalgo,19.43307,-99.18749,"$1,800.00 "
9/23/2022,Mr. W | Hotel Boutique | Cuernavaca A,Cuauhtémoc,19.41761,-99.17376,"$3,794.00 "
9/22/2022,La Casita de Lala El descanso en tu viaje,Coyoacán,19.35813,-99.16328,$700.00 
9/23/2022,Mr. W | Hotel Boutique | Jacuzzi Suite,Cuauhtémoc,19.4176,-99.17348,"$3,794.00 "
9/23/2022,Great Home-office! Best Residential Neighborhood,Miguel Hidalgo,19.41244,-99.23094,"$2,077.00 "
9/22/2022,Refugio en el corazón de Santa Fe,Álvaro Obregón,19.36569,-99.26451,$500.00 
9/23/2022,Mr. W | Hotel Boutique | M Suite,Cuauhtémoc,19.41778,-99.17307,"$3,794.00 "
9/23/2022,"""Conoce la magia de la cdmx hospedaje de Lujo.""",Cuauhtémoc,19.42494,-99.170738,"$1,108.00 "
9/22/2022,"Dpto moderno, excelente ubicación/estacionamiento",Benito Juárez,19.36841,-99.18937,$634.00 
9/22/2022,Gran recámara con pequeño Jardín en Coyoacán!,Coyoacán,19.3404,-99.15583,$431.00 
9/22/2022,Lujoso departamento amueblado Col. Xoco /Coyoacan,Benito Juárez,19.36655,-99.16296,"$1,500.00 "
9/23/2022,Excellent place in #CDMX,Cuauhtémoc,19.4348,-99.16058,"$1,114.00 "
9/23/2022,Hermosa vista y la mejor ubicación. Condesa - WTC,Miguel Hidalgo,19.403414,-99.176697,"$1,611.00 "
9/23/2022,GREAT COZY LOFT LUXORY POOL/ GYM/JACUZZI/ROOF TOP,Cuauhtémoc,19.42494,-99.170738,$999.00 
9/22/2022,Piano disponible p practicar o estudiar en CDMXSur,Tlalpan,19.30008,-99.12236,$290.00 
9/22/2022,Cabaña en área cerrada y tranquila,Tlalpan,19.23818,-99.15997,$300.00 
9/22/2022,"Habitación privada en Hostal - AICM, Aeropuerto107",Gustavo A. Madero,19.46871,-99.12612,$520.00 
9/22/2022,"Habitación en hostal- Basilica de Guadalupe, 109",Gustavo A. Madero,19.46905,-99.12633,$560.00 
9/23/2022,Hermoso depa Ángel de la independencia c parking,Cuauhtémoc,19.42934565,-99.17087258,$520.00 
9/23/2022,BEST LOCATION | LOFT /  POOL+GYM+JACUZZI+SAUNA,Cuauhtémoc,19.42494,-99.170738,"$1,135.00 "
9/22/2022,Excelente ubicación.,Cuauhtémoc,19.41856,-99.14986,$900.00 
9/22/2022,Hermosa suite con entrada independiente,Xochimilco,19.26656,-99.13413,"$1,250.00 "
9/23/2022,APARTAMENTO DE LUJO con vista increíble en REFORMA,Cuauhtémoc,19.42494,-99.170738,"$1,108.00 "
9/22/2022,Hermosa habitación con jardín y estacionamiento,Xochimilco,19.26519,-99.13958,$800.00 
9/22/2022,Hermosa habitación con jardín y estacionamiento,Xochimilco,19.26718,-99.13622,$600.00 
9/23/2022,"Loft Condesa Wifi, Gym, TV",Miguel Hidalgo,19.4179,-99.17919,"$1,370.00 "
9/23/2022,PH CON TERRAZA PRIVADA EN POLANCO,Miguel Hidalgo,19.43796,-99.18213,"$2,141.00 "
9/23/2022,"Apartment 2mins Reforma Ave,2bedrms, 2bathrms,Wifi",Cuauhtémoc,19.4352,-99.16425,$987.00 
9/23/2022,2BDRM Apartment with Amazing Views,Cuauhtémoc,19.41005,-99.16813,"$2,830.00 "
9/23/2022,Executive apt in Mexico City’s financial district,Miguel Hidalgo,19.43377,-99.21176,"$1,550.00 "
9/23/2022,Lindo departamento en lujoso complejo/amenidades,Cuauhtémoc,19.42066,-99.17149,"$1,310.00 "
9/23/2022,New and modern apartment in front of Pushkin Park!,Cuauhtémoc,19.419346,-99.153961,"$1,941.00 "
9/23/2022,Moderna suite en  Polanco /AC/ Smart tv,Miguel Hidalgo,19.43109,-99.18084,"$1,560.00 "
9/23/2022,Suite #9 / Home Inn Suites Condesa / King Size Bed,Cuauhtémoc,19.41184,-99.16812,$950.00 
9/23/2022,Habitación privada cercana a La Ciudadela,Cuauhtémoc,19.428284,-99.146523,$683.00 
9/23/2022,"A Roma, Chilpancingo Habitación 11 c/baño privado",Cuauhtémoc,19.40366,-99.16634,$255.00 
9/23/2022,Mr. W | Cozy 1 Br | Location + Balcony,Cuauhtémoc,19.41662,-99.17881,"$1,797.00 "
9/22/2022,Confortable departamento con un estacionamiento,Azcapotzalco,19.46429,-99.1623,"$1,300.00 "
9/22/2022,CDMX Nice Apartment Aeropuerto Foro Sol Centro,Venustiano Carranza,19.43963,-99.10972,$428.00 
9/23/2022,"Lovely 1 BDR Loft in the heart of Mexico City ""2""",Cuauhtémoc,19.4243031,-99.16524409,"$1,100.00 "
9/23/2022,Mr. W | The Loft in la Roma,Cuauhtémoc,19.41803,-99.17727,"$1,598.00 "
9/23/2022,Depto c/estacionamiento y WiFi 200Mbps,Benito Juárez,19.397875,-99.170921,$947.00 
9/22/2022,¡Bonito departamento a 10 minutos del aeropuerto!,Venustiano Carranza,19.43551,-99.09977,$850.00 
9/23/2022,GOLDEN TAN! / wifi 120mb / Beautiful Suite / Roma,Cuauhtémoc,19.41891,-99.17097,$953.00 
9/23/2022,DEPA LOFT en condesa inmejorable ubicación,Miguel Hidalgo,19.40565,-99.17963,"$1,000.00 "
9/22/2022,Economic Hostel in the Center of CDMX,Cuauhtémoc,19.42932,-99.13523,$297.00 
9/23/2022,Moderna habitación en Polanco.  smart tv,Miguel Hidalgo,19.43227,-99.18094,"$1,250.00 "
9/23/2022,Departamento clásico  bien conservado Zona Reforma,Cuauhtémoc,19.43225,-99.15196,$625.00 
9/22/2022,NUEVO LOFT SANTA FE con TERRAZA Espectacular,Cuajimalpa de Morelos,19.35736,-99.27238,"$1,199.00 "
9/22/2022,Loft - Único e  independiente. Tiene todo.,Benito Juárez,19.387808,-99.15332,$361.00 
9/22/2022,COZY Apt with 2 BD next to PARQUE HUNDIDO,Benito Juárez,19.377283,-99.180634,$860.00 
9/23/2022,"Terraza, departamento remodelado planta baja",Miguel Hidalgo,19.43738,-99.16924,$834.00 
9/22/2022,Tu departamento de ensueño,Cuajimalpa de Morelos,19.35075,-99.29922,"$1,600.00 "
9/23/2022,Cómodo e iluminado departamento,Cuauhtémoc,19.44983,-99.16125,$400.00 
9/23/2022,Hermoso Departamento - Centro Ciudad de Mexico,Cuauhtémoc,19.42735,-99.14756,$686.00 
9/23/2022,BEST LOCATION In Roma Norte Apartment Room!,Cuauhtémoc,19.41944,-99.16618,$657.00 
9/23/2022,Spacious and chic 2BR wView,Miguel Hidalgo,19.44024467,-99.19959259,"$2,865.00 "
9/23/2022,Amazing View 2BR  Retreat,Miguel Hidalgo,19.44024467,-99.19959259,"$2,919.00 "
9/23/2022,Cozy indoor room @ Condesa 2FL- Casa Elsa 1. Árbol,Cuauhtémoc,19.41335,-99.17949,$509.00 
9/22/2022,Increíble depto para 8 en San José Insurgentes!,Benito Juárez,19.36441,-99.185738,"$1,800.00 "
9/22/2022,"2 Mini loft privado, zocalo 15 min.",Venustiano Carranza,19.440882,-99.111412,$376.00 
9/23/2022,Beautiful room @Condesa 2FL - Casa Elsa 4. Catrín,Miguel Hidalgo,19.41296,-99.18122,$559.00 
9/23/2022,"COZY MEXICAN FLAT, 2BR -2BATH - WIFI HIGH•SPEED",Cuauhtémoc,19.409195,-99.17215,"$1,507.00 "
9/23/2022,Habitación Doble Privada cerca a Alameda Central,Cuauhtémoc,19.428226,-99.146286,$911.00 
9/23/2022,Heart of Condesa | 2 BR | Art Deco Charm,Cuauhtémoc,19.41436,-99.17133,"$1,726.00 "
9/23/2022,Loft 2 habit. Roma/Condesa/WTC Cocina Larga Estanc,Miguel Hidalgo,19.40024,-99.17304,$929.00 
9/23/2022,Casai Polanco | 2 BR | Designer Haven,Miguel Hidalgo,19.43743134,-99.20307922,"$2,956.00 "
9/23/2022,Room for rent in nice and bright apartment.,Miguel Hidalgo,19.40344,-99.17617,$400.00 
9/23/2022,LINDO DEPARTAMENTO EN EL CORAZON DE LA CIUDAD,Cuauhtémoc,19.43047,-99.16812,"$1,300.00 "
9/23/2022,CHARMING APARTMENT BETWEEN POLANCO AND REFORMA,Miguel Hidalgo,19.42881,-99.177,"$1,400.00 "
9/22/2022,DEPARTAMENTO 8 CDMX 15 MIN CENTROEstrena amueblado,Cuauhtémoc,19.40399,-99.1322,$980.00 
9/23/2022,Habitación privada cercana a La Ciudadela,Cuauhtémoc,19.428284,-99.146523,$683.00 
9/23/2022,Habitación privada cercana a la Condesa y WTC,Miguel Hidalgo,19.401972,-99.177513,$808.00 
9/22/2022,"Céntrica casa,  accesible a los lugares turísticos",Benito Juárez,19.38035,-99.13621,"$1,819.00 "
9/23/2022,Condesa House - Casa Elsa - 5. El pescado,Cuauhtémoc,19.41337,-99.17974,$479.00 
9/22/2022,Downtown 1 bedroom super location,Cuauhtémoc,19.42218,-99.14678,$560.00 
9/22/2022,Lujoso  y moderno LOFT con BALCÓN en Alto Polanco,Miguel Hidalgo,19.4418,-99.18074,"$1,680.00 "
9/22/2022,"Loft muy bien ubicado, totalmente remodelado",Álvaro Obregón,19.36524,-99.21216,"$1,250.00 "
9/22/2022,🌼🌱Cozy urban jungle appartment near Coyoacán 🌴,Benito Juárez,19.36148649,-99.15685604,$850.00 
9/22/2022,"Awesome, stylish, safe, pleasant loft in Polanco",Miguel Hidalgo,19.44048,-99.18319,$989.00 
9/23/2022,Departamento con Roof Garden privado zona Reforma,Cuauhtémoc,19.43554,-99.16086,"$1,700.00 "
9/22/2022,RESIDENCE JARDINES CDMX,Coyoacán,19.34656,-99.12561,$795.00 
9/22/2022,Nuevo departamento en zona céntrica de la ciudad,Benito Juárez,19.38344,-99.18236,"$1,263.00 "
9/23/2022,Jr Suite en el Centro de Coyoacán,Coyoacán,19.35168,-99.15821,"$1,199.00 "
9/23/2022,Urban jungle apartment + perfect location,Cuauhtémoc,19.43009,-99.16912,$965.00 
9/22/2022,Beautiful Room in Narvarte BED & BREAKFAST,Benito Juárez,19.38295,-99.157082,$650.00 
9/22/2022,Departamento completo junto a metro Viaducto,Iztacalco,19.39933,-99.13596,$700.00 
9/23/2022,1BR Beautiful Apartment @Condesa,Cuauhtémoc,19.41105,-99.17522,"$1,175.00 "
9/23/2022,VH | Condesa Apt + wifi & washer |134,Cuauhtémoc,19.409094,-99.172218,"$2,500.00 "
9/23/2022,Chic 1BR  High-rise retreat,Cuauhtémoc,19.42555809,-99.17118073,"$2,641.00 "
9/22/2022,"New luxury, park view, serviced Loft | 1BD 1BA",Miguel Hidalgo,19.423641,-99.202797,"$1,750.00 "
9/23/2022,¡Precioso cuarto en la mejor zona de la Roma!,Cuauhtémoc,19.4179,-99.16062,$499.00 
9/23/2022,VH | GRAN UBICACION CONDESA + 3BR + PATIO | 193,Cuauhtémoc,19.409094,-99.172218,"$2,291.00 "
9/23/2022,Departamento COMPLETO Polanco,Miguel Hidalgo,19.43119,-99.19156,"$2,425.00 "
9/23/2022,Acogedor departamento con jacuzzi en la terraza.,Coyoacán,19.35571,-99.15703,$800.00 
9/23/2022,Mr. W | Be Inspired | Park Front | Condesa & Roma,Cuauhtémoc,19.4156,-99.17032,"$1,819.00 "
9/22/2022,Lavande No. 270 Apartment,Gustavo A. Madero,19.500906,-99.123024,"$1,650.00 "
9/23/2022,Elegant Home at the Heart of Roma/Condesa,Cuauhtémoc,19.41381,-99.16545,"$1,666.00 "
9/23/2022,3 story house w/terrace in the heart of Polanco,Miguel Hidalgo,19.43122,-99.18865,"$2,396.00 "
9/23/2022,"Azotea6 Hab. Propia, cama matrimonial frigo y micr",Cuauhtémoc,19.43976,-99.16371,$279.00 
9/22/2022,DEPARTAMENTO 7 ACOGEDOR EN CDMXA 20 MIN FORO SOL,Cuauhtémoc,19.4039,-99.13179,$680.00 
9/23/2022,Mr. W | Park View | Balcony | 2BR,Cuauhtémoc,19.41672,-99.17219,"$1,947.00 "
9/22/2022,Precioso apartamento en el centro,Cuauhtémoc,19.42472,-99.13934,$500.00 
9/23/2022,Spacious in the best of Polanco,Miguel Hidalgo,19.43358,-99.18708,"$2,054.00 "
9/23/2022,Malintzin Depto. cerca del Centro de Coyoacán,Coyoacán,19.35295,-99.1548,"$1,200.00 "
9/23/2022,VH I wifi + gym | Depa cómodo CDMX | 109,Miguel Hidalgo,19.439548,-99.177231,"$1,097.00 "
9/23/2022,VH I Disfruta Loft CDMX | GRAN WIFI+GYM I 170,Miguel Hidalgo,19.439548,-99.177231,$960.00 
9/22/2022,Excelente lugar Pra Eq.dTrabajo o Familia completa,Iztacalco,19.3902,-99.0725,$850.00 
9/23/2022,Luxurious 2BD with pool and gym,Cuauhtémoc,19.413677,-99.165466,"$1,750.00 "
9/22/2022,Dpto con hermosa vista a la cuidad a 5 minutos 🛩️,Venustiano Carranza,19.44075,-99.10544,$499.00 
9/22/2022,"RECAMARA ,HABITACIÓN ENCANTADORA .EN BENITO JUAREZ",Benito Juárez,19.38331,-99.16172,$514.00 
9/23/2022,Master Suite en La Mansion de los Pajaros,Tlalpan,19.28358,-99.18332,$399.00 
9/23/2022,Cuarto Privado Condesa B&B Escritorio/WiFi/Patio,Cuauhtémoc,19.406693,-99.170601,$360.00 
9/22/2022,Casa de los Pajaros,Tlalpan,19.28187,-99.18095,"$3,137.00 "
9/23/2022,Cama king Av. Reforma,Cuauhtémoc,19.42204,-99.17248,$386.00 
9/23/2022,Increíble Loft en Polanco. Masaryk/ AC / Smart tv,Miguel Hidalgo,19.42767,-99.18118,"$1,550.00 "
9/23/2022,Room with private bathroom in shared apartment,Cuauhtémoc,19.42193,-99.16252,$470.00 
9/23/2022,Moderno Loft en Polanco ¡Mejor ubicación Masaryk!,Miguel Hidalgo,19.43229,-99.18115,"$1,600.00 "
9/23/2022,w* | Stunning Triplex in Iconic Art Decó Building,Cuauhtémoc,19.41289,-99.16841,"$5,997.00 "
9/22/2022,Casita Oaxaca-Amazing and cosy pent-garden in CDMX,Cuajimalpa de Morelos,19.39023,-99.26639,$890.00 
9/22/2022,Amplia habitación tipo suite a 15min de Santa Fe,Álvaro Obregón,19.34662,-99.23007,$260.00 
9/22/2022,Casa Huitzilin: Terrace in cozy loft | Coyoacán,Coyoacán,19.34394,-99.16076,"$1,400.00 "
9/23/2022,20 Guest Full Condo: 10BR/10BA w/private Rooftop.,Miguel Hidalgo,19.43433,-99.18013,"$6,429.00 "
9/22/2022,Habitación a 10min de Santa Fe,Álvaro Obregón,19.34684,-99.22991,$240.00 
9/23/2022,Tao Art Deco PH at Condesa CDMX,Cuauhtémoc,19.41027,-99.17302,"$3,694.00 "
9/23/2022,¡Hermoso depa con terraza en col. Cuauhtémoc!,Cuauhtémoc,19.43113,-99.16968,$850.00 
9/22/2022,downtown Location 302-303!King breakfast included!,Cuauhtémoc,19.44967,-99.14455,$542.00 
9/23/2022,"Departamento en Polanco, en magnífica zona!",Miguel Hidalgo,19.43733,-99.203049,"$1,599.00 "
9/22/2022,DOWNTOWN 304! 2QS+1DB Sofab! (2Breakfast included),Cuauhtémoc,19.4501,-99.14425,$627.00 
9/22/2022,Increíble departamento vacacional con jardín.,Tlalpan,19.3032,-99.20294,"$2,000.00 "
9/23/2022,Gorgeous Roma Norte Loft Sanctuary on Best Street,Cuauhtémoc,19.41767,-99.16283,"$2,368.00 "
9/23/2022,5 ★ Location CDMX | Amazing Space + Terrace | Room,Cuauhtémoc,19.41168,-99.17486,$884.00 
9/23/2022,Hermoso depto compartido con cuarto independiente,Benito Juárez,19.37157,-99.1494,$600.00 
9/23/2022,Cozy Townhouse 1 bedroom in Condesa,Cuauhtémoc,19.41186,-99.17948,"$1,997.00 "
9/23/2022,STYLISH- PH 2bed PRIVATE ROOF GARDEN & TERRACE,Cuauhtémoc,19.4231,-99.16744,"$3,914.00 "
9/23/2022,1bedroom apt w private terrace & indoor fireplace,Cuauhtémoc,19.41253,-99.16183,"$1,526.00 "
9/23/2022,VH INMEJORABLE UBICACION CONDESA 4R/3WC I 196,Cuauhtémoc,19.40978,-99.17312,"$3,300.00 "
9/22/2022,"Loft casa Girasoles, Recientemente renovado",Coyoacán,19.344341,-99.159515,"$1,350.00 "
9/23/2022,Apartment Dowtown Mexico City SRE,Cuauhtémoc,19.43471,-99.14465,"$1,084.00 "
9/23/2022,Green view | 3 Balconies | Condesa,Cuauhtémoc,19.41537,-99.16771,"$1,797.00 "
9/23/2022,GREAT LOCATION LOFT DOWNTOWN MEXICO CITY,Cuauhtémoc,19.436991,-99.139198,$549.00 
9/23/2022,Dormitorio en el corazón de la Condesa.,Cuauhtémoc,19.41163,-99.1737,$800.00 
