,nombre_col,codigo_postal,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado
127,BOSQUES DEL PEDREGAL,14738,848.89622,19.27203298,-99.23911758,Tlalpan,CDMX
128,FUENTES DEL PEDREGAL,14738,5336.174726,19.30504319,-99.22535441,Tlalpan,CDMX
129,PEDREGAL DE SN NICOLAS 4A SECC I,14738,999.628663,19.27729081,-99.23982839,Tlalpan,CDMX
130,VISTAS DEL PEDREGAL,14738,848.53,19.27233151,-99.23474184,Tlalpan,CDMX
131,LOMAS DE  PADIERNA I,14740,1500.45,19.29394979,-99.2273543,Tlalpan,CDMX
132,2 DE OCTUBRE,14748,854.6881688,19.27226763,-99.23067883,Tlalpan,CDMX
133,BELVEDERE,14748,931.31,19.26931138,-99.22702401,Tlalpan,CDMX
134,LOMAS ALTAS DE PADIERNA SUR,14748,931.31,19.27315454,-99.2262846,Tlalpan,CDMX
135,CHIMILLI,14749,931.31,19.26962455,-99.21807021,Tlalpan,CDMX
136,MIRADOR I,14749,931.31,19.27131807,-99.21939779,Tlalpan,CDMX
137,MIRADOR II,14749,931.31,19.27022962,-99.2231328,Tlalpan,CDMX
138,HEROES DE 1910,14760,305.1988,19.24566291,-99.23637496,Tlalpan,CDMX
139,LOMAS DE TEPEMECATL,14760,326.8063636,19.24073262,-99.23874751,Tlalpan,CDMX
140,SAN MIGUEL AJUSCO (PBLO),14780,543.2021313,19.22747192,-99.20190688,Tlalpan,CDMX
141,JARDINES DE SAN JUAN,14830,412.5821387,19.21139903,-99.18720143,Tlalpan,CDMX
142,SANTO TOMAS AJUSCO (PBLO),14839,564.8456019,19.21827803,-99.20676232,Tlalpan,CDMX
143,CANTERA PUENTE DE PIEDRA,14900,2558.823699,19.2991218,-99.16447213,Tlalpan,CDMX
144,PARRES EL GUARDA (PBLO),14900,237.9637607,19.13545631,-99.17357847,Tlalpan,CDMX
145,PEDREGAL DE SN NICOLAS 1A SECC,14900,1152.485331,19.29360959,-99.23523987,Tlalpan,CDMX
146,SAN MIGUEL TOXIAC,14900,187.49,19.20671416,-99.15506153,Tlalpan,CDMX
147,PEDREGAL DE LAS AGUILAS,14439,1586.24,19.27187085,-99.17561862,Tlalpan,CDMX
148,AMPLIACION MIGUEL HIDALGO 2A SECC,14250,2091.01353,19.28183907,-99.1973637,Tlalpan,CDMX
149,JUVENTUD UNIDA,14647,1786.39,19.26878507,-99.15296322,Tlalpan,CDMX
150,ARENAL PUERTA TEPEPAN,14610,3651.08,19.282982,-99.14426953,Tlalpan,CDMX
151,VALLE ESCONDIDO,14600,3101.744755,19.27860569,-99.14362415,Tlalpan,CDMX
152,LA TORTUGA XOLALPA-HCO COLEGIO MILITAR,14653,1548.988684,19.26652487,-99.14700715,Tlalpan,CDMX
153,VALLE DE TEPEPAN,14646,1962.595758,19.27237367,-99.14580896,Tlalpan,CDMX
154,HEROES DE PADIERNA II,14200,1427.1,19.28060693,-99.21982914,Tlalpan,CDMX
155,COAPA 2A SECCION-RAMOS MILLAN,14357,3427.677115,19.29967499,-99.11805149,Tlalpan,CDMX
156,HUESO PERIFERICO-ISSSFAM NO. 7 (U HABS),14338,2952.437039,19.29733866,-99.10342202,Tlalpan,CDMX
157,FUENTES Y PEDREGAL DE TEPEPAN,14643,1771.522149,19.27009709,-99.14988323,Tlalpan,CDMX
158,LA MAGUEYERA,14654,790.0028571,19.24454544,-99.14593671,Tlalpan,CDMX
159,SAN MIGUEL  XICALCO (PBLO),14490,389.147459,19.23467221,-99.16430712,Tlalpan,CDMX
160,TEPETLICA EL ALTO-3 DE MAYO,14470,234.9178571,19.2365259,-99.14713484,Tlalpan,CDMX
161,VALLE VERDE,14655,497.6538362,19.24669337,-99.14274262,Tlalpan,CDMX
162,SAN PEDRO MARTIR (PBLO),14650,1446.752517,19.26628111,-99.16882092,Tlalpan,CDMX
163,EJIDOS DE SAN PEDRO MARTIR II (SUR),14640,1654.641067,19.26757345,-99.1585622,Tlalpan,CDMX
164,MIRADOR DEL VALLE,14658,1099.59171,19.25634326,-99.1823338,Tlalpan,CDMX
165,ARENAL GUADALUPE TLALPAN,14389,3433.288712,19.28614765,-99.14588468,Tlalpan,CDMX
166,SAN MIGUEL TOPILEJO (PBLO),14500,512.1666246,19.20025293,-99.14399055,Tlalpan,CDMX
167,ISIDRO FABELA I (PONIENTE),14030,2077.113385,19.30093407,-99.176414,Tlalpan,CDMX
168,AMPLIACION MIGUEL HIDALGO 3A SECC,14250,1963.538258,19.28024009,-99.20635451,Tlalpan,CDMX
0,VALLE GOMEZ,15220,3020.98,19.45689246,-99.11950353,Venustiano Carranza,CDMX
1,MICHOACANA,15250,3020.98,19.44696192,-99.11557088,Venustiano Carranza,CDMX
2,MICHOACANA (AMPL),15250,3020.98,19.4482982,-99.11308566,Venustiano Carranza,CDMX
3,JANITZIO,15270,3031.528168,19.44743444,-99.11751503,Venustiano Carranza,CDMX
4,VALENTIN GOMEZ FARIAS,15290,1985.321379,19.41616435,-99.09351301,Venustiano Carranza,CDMX
5,10 DE MAYO,15299,3386.010092,19.43364251,-99.117868,Venustiano Carranza,CDMX
6,EMILIO CARRANZA,15300,3340.517509,19.4492032,-99.12045137,Venustiano Carranza,CDMX
7,POPULAR RASTRO,15300,3040.667574,19.45237958,-99.1197982,Venustiano Carranza,CDMX
8,FELIPE ANGELES,15310,3020.98,19.45312572,-99.112434,Venustiano Carranza,CDMX
9,AZTECA,15320,3020.98,19.4383333,-99.10792059,Venustiano Carranza,CDMX
10,TRES MOSQUETEROS,15340,3020.98,19.44075623,-99.106519,Venustiano Carranza,CDMX
11,VENUSTIANO CARRANZA (AMPL),15340,3020.98,19.4441314,-99.10502832,Venustiano Carranza,CDMX
12,20 DE NOVIEMBRE (AMPL),15360,3020.98,19.44182948,-99.11404575,Venustiano Carranza,CDMX
13,PROGRESISTA,15370,3020.98,19.43619728,-99.10879432,Venustiano Carranza,CDMX
14,7 DE JULIO,15390,3062.297322,19.43253825,-99.1136382,Venustiano Carranza,CDMX
15,PENITENCIARIA (AMPL),15390,3257.881364,19.43643484,-99.11850559,Venustiano Carranza,CDMX
16,SIMON  BOLIVAR,15420,3020.98,19.44833359,-99.09741551,Venustiano Carranza,CDMX
17,AQUILES SERDAN,15450,3020.98,19.44707773,-99.09192395,Venustiano Carranza,CDMX
18,DAMIAN CARMONA,15450,3020.98,19.4430467,-99.10270968,Venustiano Carranza,CDMX
19,REVOLUCION,15460,3020.98,19.43929921,-99.10404467,Venustiano Carranza,CDMX
20,MIGUEL HIDALGO,15470,3020.98,19.43602936,-99.10642377,Venustiano Carranza,CDMX
21,VENUSTIANO CARRANZA,15500,3020.98,19.43935831,-99.11131342,Venustiano Carranza,CDMX
22,NICOLAS BRAVO,15520,3105.115313,19.45407608,-99.12345574,Venustiano Carranza,CDMX
23,PENSADOR MEXICANO I,15520,3020.98,19.44420633,-99.08334201,Venustiano Carranza,CDMX
24,PENSADOR MEXICANO II,15520,3020.98,19.44160859,-99.0888214,Venustiano Carranza,CDMX
25,MOCTEZUMA 1A SECCION,15530,2049.315776,19.42808006,-99.10609407,Venustiano Carranza,CDMX
26,MOCTEZUMA 2A SECCION I,15540,2740.231865,19.43758154,-99.09442926,Venustiano Carranza,CDMX
27,PRIMERO DE MAYO,15540,3020.98,19.44565721,-99.10131936,Venustiano Carranza,CDMX
28,SANTA CRUZ AVIACION,15540,3229.051488,19.42260511,-99.09778523,Venustiano Carranza,CDMX
29,ROMERO RUBIO,15550,3020.98,19.44258244,-99.09660133,Venustiano Carranza,CDMX
30,MOCTEZUMA 2A SECCION IV,15600,2739.040868,19.4265789,-99.09792476,Venustiano Carranza,CDMX
31,PEON DE LOS BAOS,15620,3028.600715,19.43820337,-99.08346041,Venustiano Carranza,CDMX
32,EL ARENAL PTO AEREO (FRACC),15640,2872.23,19.42887942,-99.06099906,Venustiano Carranza,CDMX
33,CARACOL,15650,1838.924059,19.42618392,-99.06953813,Venustiano Carranza,CDMX
34,EL ARENAL 1A SECCION,15660,1825.24,19.42496217,-99.06358922,Venustiano Carranza,CDMX
35,FIVIPORT (U HAB),15669,2872.23,19.42662195,-99.06108314,Venustiano Carranza,CDMX
36,EL ARENAL 2A SECCION,15680,1825.24,19.42310686,-99.05706879,Venustiano Carranza,CDMX
37,EL ARENAL 3A SECCION,15680,1825.24,19.42545063,-99.05658197,Venustiano Carranza,CDMX
38,20 DE NOVIEMBRE,15700,3020.98,19.44418461,-99.10885679,Venustiano Carranza,CDMX
39,CUCHILLA PANTITLAN,15700,2587.249128,19.42206761,-99.06302764,Venustiano Carranza,CDMX
40,INDUSTRIAL PUERTO AEREO (FRACC),15710,3259.221081,19.42181728,-99.09317553,Venustiano Carranza,CDMX
41,IGNACIO ZARAGOZA II,15720,1971.882883,19.41182256,-99.08784142,Venustiano Carranza,CDMX
42,MORELOS I,15720,3372.002527,19.44477831,-99.12305241,Venustiano Carranza,CDMX
43,AVIACION CIVIL,15740,2051.111027,19.41424763,-99.07796777,Venustiano Carranza,CDMX
44,CUATRO ARBOLES,15740,2057.306201,19.41704064,-99.08415784,Venustiano Carranza,CDMX
45,MOCTEZUMA 2A SECCION II,15740,2762.684074,19.43164809,-99.09413187,Venustiano Carranza,CDMX
46,AVIACION CIVIL (AMPL),15750,2455.560442,19.41069124,-99.07730859,Venustiano Carranza,CDMX
47,5TO TRAMO DE 20 DE NOVIEMBRE,15800,3020.98,19.44949179,-99.10693227,Venustiano Carranza,CDMX
48,CENTRO I,15810,4835.628607,19.43332475,-99.12256685,Venustiano Carranza,CDMX
49,MERCED BALBUENA,15810,4014.01822,19.41978227,-99.12375343,Venustiano Carranza,CDMX
50,MAGDALENA  MIXHUCA,15860,3077.712682,19.40724312,-99.11809437,Venustiano Carranza,CDMX
51,ARTES GRAFICAS,15870,4173.951542,19.41127225,-99.12610513,Venustiano Carranza,CDMX
52,JAMAICA,15870,3911.228133,19.40695731,-99.12485109,Venustiano Carranza,CDMX
53,SEVILLA,15870,3112.961309,19.41065751,-99.12321421,Venustiano Carranza,CDMX
54,AARON SAENZ,15894,3062.57,19.41303713,-99.12313378,Venustiano Carranza,CDMX
55,7 DE JULIO (AMPL),15900,1900.278478,19.43081116,-99.10999915,Venustiano Carranza,CDMX
56,CANDELARIA DELOS PATOS (U HAB),15900,4700.64,19.42954393,-99.12170074,Venustiano Carranza,CDMX
57,CENTRO II,15900,4771.525779,19.42649499,-99.12186725,Venustiano Carranza,CDMX
58,EL ARENAL 4A SECCION,15900,1825.24,19.42925818,-99.0571909,Venustiano Carranza,CDMX
59,FEDERAL,15900,1969.591097,19.42003152,-99.08831241,Venustiano Carranza,CDMX
60,IGNACIO ZARAGOZA I,15900,2070.357948,19.41307844,-99.09459864,Venustiano Carranza,CDMX
61,JARDIN BALBUENA I,15900,2909.726906,19.42147114,-99.10521895,Venustiano Carranza,CDMX
62,MAGDALENA  MIXHUCA (PBLO),15900,3098.991196,19.41033651,-99.11686714,Venustiano Carranza,CDMX
63,MOCTEZUMA 2A SECCION III,15900,2726.04,19.43307351,-99.10215923,Venustiano Carranza,CDMX
64,PINO (U HAB),15900,2873.51,19.40975372,-99.09861492,Venustiano Carranza,CDMX
65,BAHIA (U HAB),15930,2042.49,19.41623536,-99.08335231,Venustiano Carranza,CDMX
66,MORELOS II,15940,3272.403381,19.44215208,-99.11909439,Venustiano Carranza,CDMX
67,JARDIN BALBUENA II,15950,2873.51,19.41780387,-99.11353258,Venustiano Carranza,CDMX
68,VIADUCTO  - BALBUENA )CONJ HAB),15950,3281.026996,19.40754566,-99.11012706,Venustiano Carranza,CDMX
69,EMILIANO ZAPATA (U HAB),15960,5921.31,19.43277954,-99.12013489,Venustiano Carranza,CDMX
70,LORENZO BOTURINI,15960,3943.998204,19.41634105,-99.1251438,Venustiano Carranza,CDMX
71,ADOLFO LOPEZ MATEOS,15970,2128.557314,19.42177275,-99.07150866,Venustiano Carranza,CDMX
72,AERONAUTICA MILITAR,15970,3062.57,19.42001205,-99.11591294,Venustiano Carranza,CDMX
73,24 DE ABRIL,15980,3062.57,19.41598745,-99.11662069,Venustiano Carranza,CDMX
74,EL PARQUE,15980,2731.596183,19.41713759,-99.11913352,Venustiano Carranza,CDMX
75,ALVARO OBREGON,15990,3062.57,19.41284667,-99.11870734,Venustiano Carranza,CDMX
76,JARDIN BALBUENA III,15990,2873.582898,19.41402202,-99.10489203,Venustiano Carranza,CDMX
77,KENNEDY (U HAB),15990,2873.51,19.41993157,-99.11123654,Venustiano Carranza,CDMX
78,PUEBLA,15020,1933.881354,19.40931237,-99.08240591,Venustiano Carranza,CDMX
79,AMPL CARACOL,15650,1825.24,19.42880346,-99.06818536,Venustiano Carranza,CDMX
0,ALTOS TEPETLICA,16240,115.57,19.22711243,-99.15044946,Xochimilco,CDMX
1,SAN BARTOLO EL CHICO,16020,3349.569565,19.2831822,-99.1288983,Xochimilco,CDMX
2,SAN JOSE LAS PERITAS,16029,2008.2,19.2727906,-99.1241508,Xochimilco,CDMX
3,SAN JUAN TEPEPAN,16029,2310.969741,19.27472513,-99.12880743,Xochimilco,CDMX
4,LA CEBADA,16038,2861.955672,19.27697173,-99.12311507,Xochimilco,CDMX
5,SAN LORENZO LA CEBADA I,16040,2192.028412,19.28462271,-99.11880578,Xochimilco,CDMX
6,HUICHAPAN,16050,3265.430992,19.2633053,-99.11700934,Xochimilco,CDMX
7,INFONAVIT PROLONGACION DIVISION DEL NORTE (U HAB),16050,2083.704944,19.27160938,-99.11656564,Xochimilco,CDMX
8,LA NORIA,16050,3082.179077,19.2652324,-99.12309149,Xochimilco,CDMX
9,TIERRA NUEVA,16050,2086.706534,19.26596816,-99.11892058,Xochimilco,CDMX
10,PASEOS DEL SUR,16058,2742.504567,19.27454128,-99.12299273,Xochimilco,CDMX
11,VILLA XOCHIMILCO (U HAB),16060,3042.75,19.26700295,-99.12539367,Xochimilco,CDMX
12,LA GUADALUPITA (BARR),16070,2091.08,19.26453282,-99.10172016,Xochimilco,CDMX
13,SAN DIEGO (BARR),16080,2091.08,19.2637827,-99.09990079,Xochimilco,CDMX
14,SANTA CRUCITA (BARR),16080,2091.08,19.26223155,-99.10204379,Xochimilco,CDMX
15,BELEM (BARR),16090,2091.08,19.25992323,-99.10249013,Xochimilco,CDMX
16,EL ROSARIO (BARR),16090,2091.08,19.26247692,-99.10477139,Xochimilco,CDMX
17,JARDINES DEL SUR,16090,2472.910743,19.2587491,-99.11649477,Xochimilco,CDMX
18,SAN ANTONIO (BARR),16090,2193.657026,19.26267046,-99.10703293,Xochimilco,CDMX
19,SAN CRISTOBAL (BARR),16090,2009.986354,19.25995954,-99.09911174,Xochimilco,CDMX
20,SAN JUAN (BARR),16090,1294.026603,19.26620099,-99.10660033,Xochimilco,CDMX
21,SAN LORENZO LA CEBADA II,16090,2271.642597,19.27955713,-99.12050294,Xochimilco,CDMX
22,SAN PEDRO (BARR),16090,2418.776582,19.25903252,-99.10764256,Xochimilco,CDMX
23,BOSQUE RESIDENCIAL DEL SUR (FRACC),16100,3450.511237,19.28024522,-99.12997372,Xochimilco,CDMX
24,LA CONCEPCION TLACOAPA (BARR),16200,2045.856386,19.26895122,-99.10433457,Xochimilco,CDMX
25,LA CONCHA,16210,2126.131789,19.25273494,-99.11556267,Xochimilco,CDMX
26,CANAL ONCE (U HAB),16300,2300.67,19.24794973,-99.11601552,Xochimilco,CDMX
27,LORETO PEA POBRE (U HAB),16330,2300.67,19.24734579,-99.11386908,Xochimilco,CDMX
28,POTRERO DE SAN BERNARDINO,16400,2416.981752,19.26901317,-99.12020454,Xochimilco,CDMX
29,SANTA MARIA TEPEPAN (PBLO),16400,2051.324689,19.27344635,-99.13669937,Xochimilco,CDMX
30,TESMIC (RDCIAL),16400,1549.08,19.2427186,-99.10578055,Xochimilco,CDMX
31,SAN ESTEBAN (BARR),16450,1992.528548,19.26277213,-99.09730478,Xochimilco,CDMX
32,XALTOCAN (BARR),16450,2197.49735,19.25408385,-99.10061958,Xochimilco,CDMX
33,JOYA DE VARGAS,16459,170.1,19.23330178,-99.09359778,Xochimilco,CDMX
34,LA SANTISIMA (BARR),16500,1534.221236,19.26375717,-99.09438271,Xochimilco,CDMX
35,NUEVA TENOCHTITLAN,16500,1078.67,19.25508467,-99.07324403,Xochimilco,CDMX
36,SANTA CRUZ XOCHITEPEC (PBLO),16500,1518.008801,19.25729242,-99.1287494,Xochimilco,CDMX
37,TLAXOPAN,16500,170.1,19.24087751,-99.14028777,Xochimilco,CDMX
38,XICALHUACAN,16500,54.35,19.25181207,-99.08101177,Xochimilco,CDMX
39,RINCONADA DEL SUR (U HAB),16505,3021.862125,19.25998337,-99.12013847,Xochimilco,CDMX
40,AZTLAN-APACHES (U HAB),16600,2191.28,19.28612711,-99.10598286,Xochimilco,CDMX
41,BARRIO 18,16600,2229.15826,19.2811312,-99.11198099,Xochimilco,CDMX
42,CALTONGO (BARR),16600,1141.786713,19.25930223,-99.08956513,Xochimilco,CDMX
43,LA ASUNCION (BARR),16600,1061.735323,19.26933572,-99.10147045,Xochimilco,CDMX
44,SAN LORENZO (BARR),16600,1528.792577,19.26599935,-99.09582049,Xochimilco,CDMX
45,SAN MARCOS (AMPL),16600,1980.241054,19.27018463,-99.1123946,Xochimilco,CDMX
46,TEPEPAN (AMPL),16600,2101.36596,19.26382478,-99.13194672,Xochimilco,CDMX
47,TECACALANCO,16610,170.1,19.24235844,-99.06756285,Xochimilco,CDMX
48,LA NORIA TEPEPAN,16630,2682.757457,19.26561221,-99.12797838,Xochimilco,CDMX
49,SAN MARCOS (BARR),16630,2256.991737,19.26285325,-99.11090323,Xochimilco,CDMX
50,SAN GREGORIO ATLAPULCO (PBLO),16640,1006.957584,19.25337484,-99.05702744,Xochimilco,CDMX
51,SANTA CRUZ ACALPIXCA (PBLO),16640,1051.999294,19.24750449,-99.07574464,Xochimilco,CDMX
52,SAN LORENZO ATEMOAYA (PBLO),16750,1653.975247,19.24366413,-99.10020059,Xochimilco,CDMX
53,LOS CERRILLOS III,16780,580.8960659,19.25023551,-99.02183122,Xochimilco,CDMX
54,SAN FRANCISCO CHIQUIMOLA,16780,170.1,19.24684002,-99.02282603,Xochimilco,CDMX
55,EL CARMEN,16790,743.5948846,19.25255464,-99.02850493,Xochimilco,CDMX
56,SAN LORENZO,16790,2791.162388,19.27991447,-99.12509928,Xochimilco,CDMX
57,SANTA MARIA NATIVITAS (PBLO),16790,1138.319822,19.24569773,-99.08964056,Xochimilco,CDMX
58,SANTIAGO TULYEHUALCO (PBLO),16790,931.1356204,19.2561432,-99.01393204,Xochimilco,CDMX
59,CRISTO REY,16797,775.9272664,19.25089239,-99.01485291,Xochimilco,CDMX
60,NATIVITAS,16797,803.5066071,19.24942805,-99.01082037,Xochimilco,CDMX
61,NATIVITAS (U HAB),16797,2300.67,19.24731188,-99.10634537,Xochimilco,CDMX
62,LOS CERRILLOS II,16799,684.7600499,19.24585363,-99.01618614,Xochimilco,CDMX
63,OLIVAR SANTA MARIA,16799,773.4508169,19.24420593,-99.00954994,Xochimilco,CDMX
64,CERRO GRANDE,16800,1094.480341,19.23904592,-99.11782328,Xochimilco,CDMX
65,LA CAADA,16800,914.16,19.23996268,-99.11973211,Xochimilco,CDMX
66,SANTIAGO TEPALCATLALPAN (PBLO),16800,1381.922374,19.24883352,-99.12311127,Xochimilco,CDMX
67,SAN JOSE ZACATEPEC,16820,859.2984332,19.23812612,-99.12338874,Xochimilco,CDMX
68,SANTA CRUZ CHAVARRIETA,16840,619.9788406,19.22749341,-99.1215844,Xochimilco,CDMX
69,SANTA INES,16870,871.891117,19.23474037,-99.11500607,Xochimilco,CDMX
70,SAN MATEO XALPA (PBLO),16880,1067.673444,19.23228342,-99.1204904,Xochimilco,CDMX
71,SAN ANDRES AHUAYUCAN (PBLO),16888,450.897672,19.22410847,-99.10675915,Xochimilco,CDMX
72,SAN LUCAS XOCHIMANCA (PBLO),16890,1307.244758,19.24160987,-99.11255311,Xochimilco,CDMX
73,GUADALUPE,16900,420.7036364,19.21826352,-99.12079882,Xochimilco,CDMX
74,NATIVITAS LA JOYA (AMPL),16900,711.5806716,19.23725006,-99.09378216,Xochimilco,CDMX
75,SAN FRANCISCO TLALNEPANTLA (PBLO),16910,338.6473866,19.19793696,-99.12238547,Xochimilco,CDMX
76,SANTA CECILIA TEPETLAPA (PBLO),16880,534.2387631,19.21718715,-99.0993252,Xochimilco,CDMX
77,SAN LUIS TLAXIALTEMALCO (PBLO),16610,667.5263405,19.25697348,-99.03567959,Xochimilco,CDMX
