nombre_col,num_code,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado,no_airbnb,no_starbucks,airbnb_mean_price,flag_airbnb,flag_starbucks,valor_unitario_pred,cambio_porcentual
LOMAS DE LAS AGUILAS,1600,1937.857451,19.34591267,-99.23547162,Álvaro Obregón,CDMX,12,0,2662.083333,,,1937.857451,0%
LOMAS DE TARANGO,1620,1957.65969,19.36323991,-99.21565046,Álvaro Obregón,CDMX,15,0,1157.333333,,,1957.65969,0%
SAN JOSE LAS PERITAS,16029,2008.2,19.2727906,-99.1241508,Xochimilco,CDMX,13,0,609.3846154,,,2008.2,0%
SAN BARTOLO AMEYALCO (PBLO),1800,1944.360464,19.33139269,-99.26782735,Álvaro Obregón,CDMX,13,0,827.1538462,,,1944.360464,0%
SANTO TOMAS,11420,2619.862434,19.45245303,-99.17275399,Miguel Hidalgo,CDMX,73,0,870.4383562,,,2619.862434,0%
PRADOS DE COYOACAN,4810,2798.592074,19.318219,-99.13184475,Coyoacán,CDMX,29,0,944.3448276,,,2798.592074,0%
AHUEHUETES ANAHUAC,11490,2729.13,19.44959762,-99.18963653,Miguel Hidalgo,CDMX,94,0,751.3723404,,,2729.13,0%
LA LAGUNA TICOMAN (BARR),7360,2467.399795,19.51403556,-99.1304601,Gustavo A. Madero,CDMX,2,0,1900,,,2467.399795,0%
SAN SIMON TOLNAHUAC,6920,3519.45,19.45874001,-99.14276392,Cuauhtémoc,CDMX,188,0,345.3244681,,,3519.45,0%
ESPARTACO,4870,2820.79201,19.3176632,-99.13530923,Coyoacán,CDMX,35,0,795.5428571,,,2820.79201,0%
AMPLIACION MIGUEL HIDALGO 2A SECC,14250,2091.01353,19.28183907,-99.1973637,Tlalpan,CDMX,13,0,6188.076923,,,2091.01353,0%
SANTO DOMINGO (PBLO),2000,2876.503884,19.48606872,-99.19116258,Azcapotzalco,CDMX,24,0,514.9166667,,,2876.503884,0%
CANAL NACIONAL 260 (U HAB),4260,2666.28,19.32664545,-99.10713239,Coyoacán,CDMX,7,0,912.1428571,,,2666.28,0%
LA VIRGEN 1170 (U HAB),4260,2666.28,19.32378239,-99.10424211,Coyoacán,CDMX,7,0,890.7142857,,,2666.28,0%
COAPA-VILLA CUEMANCO,14430,2895.936204,19.29362493,-99.11099545,Tlalpan,CDMX,21,1,811.047619,,,2895.936204,0%
CAPULTITLAN,7770,2611.56,19.47816145,-99.13320299,Gustavo A. Madero,CDMX,31,0,761.9354839,,,2611.56,0%
VILLAS AZCAPOTZALCO (U HAB),2169,2836.82,19.48973637,-99.19196101,Azcapotzalco,CDMX,18,0,491.6666667,,,2836.82,0%
CIUDAD JARDIN,4347,2919.591062,19.3351061,-99.14419461,Coyoacán,CDMX,56,0,537.8571429,,,2919.591062,0%
JOSE MARIA PINO SUAREZ,1110,1967.59242,19.39577509,-99.19798201,Álvaro Obregón,CDMX,21,0,769.3333333,,,1967.59242,0%
TEPETONGO,5000,2715.99785,19.37152603,-99.29181542,Cuajimalpa,CDMX,30,0,1331,,,2715.99785,0%
PEDREGAL DE SAN FRANCISCO (FRACC),4320,4708.87125,19.33875164,-99.1657591,Coyoacán,CDMX,114,2,689.4298246,,,4708.87125,0%
SANTA BARBARA (BARR) I,9810,2366.342297,19.35943678,-99.10288857,Iztapalapa,CDMX,8,0,817.5,,,2366.342297,0%
ARTURO MARTINEZ,1200,1917.105888,19.38681816,-99.21708993,Álvaro Obregón,CDMX,12,0,394.6666667,,,1917.105888,0%
EL MIRADOR,1700,1968.973333,19.34473501,-99.22588407,Álvaro Obregón,CDMX,22,0,643,,,1968.973333,0%
TEPALCATES II,9227,2386.28792,19.39236261,-99.05588845,Iztapalapa,CDMX,13,0,489.8461538,,,2386.28792,0%
ARENAL PUERTA TEPEPAN,14610,3651.08,19.282982,-99.14426953,Tlalpan,CDMX,28,2,814.8928571,,,3651.08,0%
PLUTARCO ELIAS CALLES,11420,2437.4,19.45587981,-99.16858922,Miguel Hidalgo,CDMX,46,0,741.3043478,,,2437.4,0%
HOGAR Y SEGURIDAD/NUEVA SANTA MARIA,2800,2883.203062,19.46833087,-99.1681288,Azcapotzalco,CDMX,32,0,746.3125,,,2883.203062,0%
SANTA MARIA TEPEPAN (PBLO),16400,2051.324689,19.27344635,-99.13669937,Xochimilco,CDMX,29,0,550.8965517,,,2051.324689,0%
SAN JUAN DE ARAGON 4A  Y 5A SECCION (U HAB) II,7990,2581.75745,19.45715831,-99.06487011,Gustavo A. Madero,CDMX,31,0,722.7741935,,,2581.75745,0%
FUENTES BROTANTES MIGUEL HIDALGO (U HAB),14657,2194.062107,19.28185897,-99.18544606,Tlalpan,CDMX,35,0,584.0857143,,,2194.062107,0%
OLIVAR DEL CONDE 1RA SECCION II,1100,1910.510971,19.37466257,-99.2098116,Álvaro Obregón,CDMX,14,0,335.7857143,,,1910.510971,0%
AGRICOLA ORIENTAL VIII,8500,2389,19.38781011,-99.06231984,Iztacalco,CDMX,6,0,766.3333333,,,2389,0%
JOSE MARIA MORELOS Y PAVON II (U HAB),7970,2425.71,19.47964387,-99.09168566,Gustavo A. Madero,CDMX,2,0,575,,,2425.71,0%
TORRES DE SAN JUAN 1B (U HAB),7495,2425.71,19.48058493,-99.09265531,Gustavo A. Madero,CDMX,2,0,575,,,2425.71,0%
HEROES DE CHURUBUSCO,9099,2339.17916,19.36071514,-99.1181309,Iztapalapa,CDMX,8,0,411.375,,,2339.17916,0%
SAN PEDRO APOSTOL (BARR),14070,2252.085895,19.29610104,-99.173931,Tlalpan,CDMX,47,0,454.3191489,,,2252.085895,0%
BUENAVISTA II,6350,5711.013329,19.44153647,-99.1502046,Cuauhtémoc,CDMX,340,2,1048.423529,,,5711.013329,0%
MEXICALTZINGO (PBLO),9810,2357.18649,19.35827013,-99.11992163,Iztapalapa,CDMX,12,0,499.1666667,,,2357.18649,0%
SAN JUAN DE ARAGON 4A  Y 5A SECCION (U HAB) I,7990,2581.65,19.45104186,-99.06369955,Gustavo A. Madero,CDMX,33,0,641.2727273,,,2581.65,0%
TORRES DE SAN JUAN (U HAB),7469,2425.71,19.47874397,-99.09293846,Gustavo A. Madero,CDMX,3,0,456.6666667,,,2425.71,0%
UN HOGAR PARA CADA TRABAJADOR,2050,2779.6,19.47372175,-99.17619285,Azcapotzalco,CDMX,16,0,797.5625,,,2779.6,0%
SAN DIEGO OCOYOACAC,11410,2354.962986,19.46223627,-99.1926465,Miguel Hidalgo,CDMX,35,0,1036.285714,,,2354.962986,0%
SAN JUAN III (U HAB),7469,2425.71,19.47986645,-99.09398223,Gustavo A. Madero,CDMX,4,0,580,,,2425.71,0%
LAS SALINAS,2000,2697.52,19.48793497,-99.16482103,Azcapotzalco,CDMX,1,0,876,,,2697.52,0%
NORMA ISSSTE (U HAB),9300,2308.67,19.36380411,-99.07687349,Iztapalapa,CDMX,4,0,699.75,,,2308.67,0%
JARDINES CEYLAN (U HAB),2300,2697.52,19.48241713,-99.16466686,Azcapotzalco,CDMX,1,0,300,,,2697.52,0%
LOMAS DE BECERRA (U HAB),1280,2010.8,19.38398609,-99.20069042,Álvaro Obregón,CDMX,36,0,1014.777778,,,2010.8,0%
ROMERO DE TERREROS,4310,4104.836797,19.34181004,-99.17023199,Coyoacán,CDMX,154,1,848.7532468,,,4104.836797,0%
TEPALCATES I,9850,2336.559958,19.39019694,-99.05305793,Iztapalapa,CDMX,10,0,300,,,2336.559958,0%
VALLEJO PONIENTE,7870,2611.56,19.4677311,-99.1423092,Gustavo A. Madero,CDMX,41,0,598,,,2611.56,0%
NEXTITLA,11420,2437.4,19.45624053,-99.17387396,Miguel Hidalgo,CDMX,52,0,758.6923077,,,2437.4,0%
LA PURISIMA TICOMAN (BARR),7708,2405.112638,19.5145849,-99.13821116,Gustavo A. Madero,CDMX,3,0,3000,,,2405.112638,0%
SAN IGNACIO (BARR),9700,2283.45,19.36453715,-99.09639494,Iztapalapa,CDMX,1,0,1800,,,2283.45,0%
TORRES DE QUIROGA (U HAB),7450,2425.71,19.49092079,-99.09599295,Gustavo A. Madero,CDMX,6,0,581.8333333,,,2425.71,0%
ACULCO (PBLO),9810,2322.65,19.37323137,-99.10517394,Iztapalapa,CDMX,9,0,1519.333333,,,2322.65,0%
FLORESTA-PRADO-VERGEL COAPA,14420,2979.342574,19.30342893,-99.12908282,Tlalpan,CDMX,50,1,665.44,,,2979.342574,0%
LAS AGUILAS SECC HORNOS,1600,2660.987955,19.3618534,-99.20454998,Álvaro Obregón,CDMX,22,1,786.2272727,,,2660.987955,0%
EJERCITO DE ORIENTE (U HAB) II,9239,2300.6,19.36846042,-99.0301722,Iztapalapa,CDMX,4,0,235.25,,,2300.6,0%
GAVILAN (U HAB),9560,2308.67,19.35847876,-99.07505653,Iztapalapa,CDMX,6,0,831.5,,,2308.67,0%
PRIVADA GAVILAN (U HAB),9369,2308.67,19.35959926,-99.07646557,Iztapalapa,CDMX,6,0,799.8333333,,,2308.67,0%
GAMA GAVILAN (U HAB),9850,2308.67,19.36047004,-99.07928628,Iztapalapa,CDMX,6,0,716,,,2308.67,0%
LA ASUNCION (BARR),9400,2286.102713,19.36349131,-99.09186872,Iztapalapa,CDMX,2,0,1025,,,2286.102713,0%
PANTACO (U HAB),2020,2714.55,19.48577501,-99.17307322,Azcapotzalco,CDMX,7,0,677.7142857,,,2714.55,0%
PRADO COAPA 2A SECCION,14357,3036.598799,19.29864252,-99.13289752,Tlalpan,CDMX,62,1,904.3709677,,,3036.598799,0%
SANTA TERESA,10900,2422.172579,19.30966616,-99.22832984,Magdalena Contreras,CDMX,40,0,1392.525,,,2422.172579,0%
SALVADOR DIAZ MIRON,7440,2425.71,19.48767707,-99.09775748,Gustavo A. Madero,CDMX,8,0,509.375,,,2425.71,0%
MARTIN CARRERA I,7300,2425.71,19.48694474,-99.10817158,Gustavo A. Madero,CDMX,10,0,598.1,,,2425.71,0%
ANAHUAC PERALITOS,11450,2729.13,19.44887546,-99.1866838,Miguel Hidalgo,CDMX,114,0,941.8070175,,,2729.13,0%
EJERCITO DE ORIENTE (U HAB) I,9239,2277.83839,19.36931211,-99.02597584,Iztapalapa,CDMX,4,0,673.5,,,2277.83839,0%
AMPLIACION SAN FRANCISCO CULHUACAN (EJ),4260,2764.75953,19.33467244,-99.12570523,Coyoacán,CDMX,44,0,646.0227273,,,2764.75953,0%
SANTA BARBARA (BARR) II,9700,2283.45,19.365525,-99.101207,Iztapalapa,CDMX,6,0,609,,,2283.45,0%
JARDIN BALBUENA I,15900,2909.726906,19.42147114,-99.10521895,Venustiano Carranza,CDMX,55,1,859.0909091,,,2909.726906,0%
MILITAR MARTE,8830,2485,19.38091967,-99.12864458,Iztacalco,CDMX,35,0,645.5142857,,,2485,0%
ISSSFAM No. 1 (U HAB)-VILLA TLALPAN,14630,3010.120066,19.27744962,-99.16200473,Tlalpan,CDMX,64,1,519.21875,,,3010.120066,0%
LA CASCADA,1470,1965.189749,19.37016107,-99.19847733,Álvaro Obregón,CDMX,34,0,920.8235294,,,1965.189749,0%
RICARDO FLORES MAGON,9828,2283.194704,19.35386749,-99.09782419,Iztapalapa,CDMX,8,0,783,,,2283.194704,0%
LA MALINCHE,7899,2463.12,19.45287262,-99.10492461,Gustavo A. Madero,CDMX,21,0,556.3333333,,,2463.12,0%
15 DE AGOSTO,7880,2425.71,19.48487485,-99.10704528,Gustavo A. Madero,CDMX,14,0,628.7142857,,,2425.71,0%
LA MARTINICA,1600,1829.905747,19.35958999,-99.2240095,Álvaro Obregón,CDMX,9,0,1425.444444,,,1829.905747,0%
JARDINES COAPA-BELISARIO DOMINGUEZ,14370,2925.04,19.30396618,-99.13331078,Tlalpan,CDMX,50,1,638.48,,,2925.04,0%
MARTIN CARRERA II,7090,2371.049458,19.4896674,-99.10647831,Gustavo A. Madero,CDMX,4,0,436,,,2371.049458,0%
AGUILAS PILARES,1010,2611.596,19.35633559,-99.20358708,Álvaro Obregón,CDMX,22,1,898.7727273,,,2611.596,0%
EL SIFON,9800,3020.010081,19.37181228,-99.11759723,Iztapalapa,CDMX,14,1,450.2142857,,,3020.010081,0%
VILLA DE ARAGON,7570,2405.635067,19.46391633,-99.05750688,Gustavo A. Madero,CDMX,12,0,402.4166667,,,2405.635067,0%
RESIDENCIAL ZACATENCO,7630,2443.332495,19.50340237,-99.12451706,Gustavo A. Madero,CDMX,20,0,727.5,,,2443.332495,0%
COSMOPOLITA (AMPL),2290,2729.530538,19.47230245,-99.16080093,Azcapotzalco,CDMX,21,0,705.2380952,,,2729.530538,0%
STA ISABEL INDUSTRIAL,9820,2278.195652,19.35221803,-99.10439449,Iztapalapa,CDMX,10,0,568.9,,,2278.195652,0%
VILLA DE ARAGON (FRACC),7970,2380.752377,19.46848952,-99.06063316,Gustavo A. Madero,CDMX,8,0,339,,,2380.752377,0%
MIRAVALLE,3300,3020.730313,19.36142572,-99.14105042,Benito Juárez,CDMX,91,0,528.8461538,,,3020.730313,0%
MARIA DEL CARMEN,3540,3746.505638,19.37551764,-99.1381936,Benito Juárez,CDMX,94,1,587.1489362,,,3746.505638,0%
IGNACIO ZARAGOZA I,15900,2070.357948,19.41307844,-99.09459864,Venustiano Carranza,CDMX,37,0,1325.27027,,,2070.357948,0%
SECCION XVI,14080,2953.798202,19.29150145,-99.15745976,Tlalpan,CDMX,60,1,697.2166667,,,2953.798202,0%
PORTALES ORIENTE,3570,3004.794375,19.36612399,-99.14019848,Benito Juárez,CDMX,89,0,681.6292135,,,3004.794375,0%
UN HOGAR PARA NOSOTROS,11410,2437.4,19.45024698,-99.17032784,Miguel Hidalgo,CDMX,66,0,902.4242424,,,2437.4,0%
EL ROSEDAL I,4000,3774.186098,19.34139993,-99.15123763,Coyoacán,CDMX,114,1,757.3859649,,,3774.186098,0%
POSTAL,3410,3170.130689,19.3906707,-99.1417112,Benito Juárez,CDMX,125,0,630.992,,,3170.130689,0%
BATAN VIEJO (EL MAESTRO),10200,2978.95,19.33580796,-99.21232478,Magdalena Contreras,CDMX,34,1,15325.79412,,,2978.95,0%
LA MALINCHE,10310,2209.94,19.32325945,-99.24159075,Magdalena Contreras,CDMX,12,0,890.3333333,,,2209.94,0%
DEL VALLE III,3100,7568.97083,19.38748434,-99.16754304,Benito Juárez,CDMX,300,5,1080.476667,,,7568.97083,0%
POTRERO DEL LLANO,2670,2662.226571,19.47477024,-99.16031115,Azcapotzalco,CDMX,15,0,635.8,,,2662.226571,0%
8A DE SAN MIGUEL (AMPL),9850,2214.481183,19.35075259,-99.07813401,Iztapalapa,CDMX,4,0,861.75,,,2214.481183,0%
PRESIDENTES EJIDALES PRIMERA SECCION,4260,2593.33,19.32681869,-99.12799597,Coyoacán,CDMX,26,0,988.9615385,,,2593.33,0%
CONSTITUCION DE LA REPUBLICA,7469,2346.712418,19.48323021,-99.1002972,Gustavo A. Madero,CDMX,10,0,601.4,,,2346.712418,0%
LOMAS ESTRELLA 1A SECC (FRACC),9890,2910.338901,19.3244539,-99.0943679,Iztapalapa,CDMX,5,1,527.4,,,2910.338901,0%
COSMOPOLITA,2650,2651.236543,19.47482126,-99.16325106,Azcapotzalco,CDMX,16,0,674.375,,,2651.236543,0%
GRANJAS SAN ANTONIO,9810,2248.284709,19.36416045,-99.10749557,Iztapalapa,CDMX,13,0,1119.076923,,,2248.284709,0%
LAS CALLES (BARR),10840,2185.38,19.30362622,-99.23392483,Magdalena Contreras,CDMX,12,0,1656.25,,,2185.38,0%
MOCTEZUMA 1A SECCION,15530,2049.315776,19.42808006,-99.10609407,Venustiano Carranza,CDMX,40,0,801.4,,,2049.315776,0%
PROGRESO DEL SUR,9810,2226.520548,19.3522552,-99.11241975,Iztapalapa,CDMX,9,0,374.3333333,,,2226.520548,0%
CUAUHTEMOC,10380,2194.08,19.31999531,-99.24313006,Magdalena Contreras,CDMX,14,0,876,,,2194.08,0%
PROGRESO TIZAPAN,1000,3448.640872,19.33954902,-99.2050799,Álvaro Obregón,CDMX,64,2,1503.625,,,3448.640872,0%
EL RETOO,9440,2975.641236,19.37185897,-99.12535251,Iztapalapa,CDMX,21,1,487,,,2975.641236,0%
SAN GABRIEL,1310,2931.46,19.37935908,-99.25586495,Álvaro Obregón,CDMX,102,1,1485.666667,,,2931.46,0%
MONTE ALTO,2640,2581.3,19.47994576,-99.15628844,Azcapotzalco,CDMX,5,0,700,,,2581.3,0%
PLAZUELA DEL PEDREGAL,10840,2174.671579,19.30346557,-99.23229964,Magdalena Contreras,CDMX,12,0,1289.583333,,,2174.671579,0%
TRABAJADORES DEL HIERRO,2650,2581.3,19.47841078,-99.15115787,Azcapotzalco,CDMX,6,0,435,,,2581.3,0%
OBSERVATORIO,11860,2472.867233,19.40547921,-99.19424137,Miguel Hidalgo,CDMX,85,0,1037.117647,,,2472.867233,0%
CAADA DEL OLIVAR (U HAB),1400,1824.38,19.36979593,-99.20995092,Álvaro Obregón,CDMX,20,0,456.3,,,1824.38,0%
IGNACIO MANUEL ALTAMIRANO,11290,2163.57,19.46325074,-99.19674348,Miguel Hidalgo,CDMX,23,0,1186.73913,,,2163.57,0%
ROSENDO SALAZAR (CONJ HAB),2000,2597.24,19.48705169,-99.20581468,Azcapotzalco,CDMX,11,0,376.7272727,,,2597.24,0%
XOCHINAHUAC (U HAB),2000,2541.94,19.50783385,-99.19452254,Azcapotzalco,CDMX,0,0,0,,,2541.94,0%
NUEVA SANTA MARIA,2800,2715.378543,19.46287098,-99.16805446,Azcapotzalco,CDMX,36,0,809.25,,,2715.378543,0%
PENSADOR MEXICANO I,15520,3020.98,19.44420633,-99.08334201,Venustiano Carranza,CDMX,102,1,536.6372549,,,3020.98,0%
ESCUADRON 201,9860,2196.419843,19.36316827,-99.11205342,Iztapalapa,CDMX,8,0,542.875,,,2196.419843,0%
MANUEL RIVERA ANAYA CROC I (U HAB),2109,2541.94,19.51038031,-99.19428545,Azcapotzalco,CDMX,1,0,753,,,2541.94,0%
UNION POPULAR EMILIANO ZAPATA (U HAB),1400,1824.38,19.3713077,-99.20985359,Álvaro Obregón,CDMX,21,0,436,,,1824.38,0%
ECOLOGICA NOVEDADES IMPACTO (U HAB),2000,2541.94,19.50799555,-99.19046228,Azcapotzalco,CDMX,1,0,520,,,2541.94,0%
CRISTO REY,1150,1874.8,19.38879585,-99.20156454,Álvaro Obregón,CDMX,32,0,894.90625,,,1874.8,0%
SAN JUAN TLIHUACA (PBLO),2400,2597.24,19.49145016,-99.2033748,Azcapotzalco,CDMX,13,0,410.8461538,,,2597.24,0%
SAN PABLO XALPA (U HAB),2000,2541.94,19.50520425,-99.18604254,Azcapotzalco,CDMX,2,0,484.5,,,2541.94,0%
EUZKADI,2660,2581.3,19.47730734,-99.16031088,Azcapotzalco,CDMX,11,0,624.5454545,,,2581.3,0%
DEL VALLE II,3100,7832.678007,19.39260219,-99.16712543,Benito Juárez,CDMX,395,5,1225.951899,,,7832.678007,0%
LOS CIPRESES,9820,2200.039235,19.35324326,-99.10833003,Iztapalapa,CDMX,11,0,515,,,2200.039235,0%
TORRES SAN PEDRO (U HAB),1150,4299.89,19.39249693,-99.19240187,Álvaro Obregón,CDMX,109,3,912.4495413,,,4299.89,0%
SANTA CATARINA (PBLO),2230,2541.94,19.49162407,-99.17416272,Azcapotzalco,CDMX,5,0,838.8,,,2541.94,0%
SAN ANDRES (BARR),2020,2541.94,19.49195661,-99.18015759,Azcapotzalco,CDMX,5,0,433.4,,,2541.94,0%
NUEVA EL ROSARIO,2100,2541.94,19.50196908,-99.18975335,Azcapotzalco,CDMX,5,0,399,,,2541.94,0%
SAN ANDRES (PBLO),2200,2541.94,19.49319643,-99.18398435,Azcapotzalco,CDMX,5,0,348.2,,,2541.94,0%
MIGUEL HIDALGO (U HAB),2450,2597.24,19.49366841,-99.19874158,Azcapotzalco,CDMX,17,0,561.7058824,,,2597.24,0%
NUEVA ESPAA,2110,2541.94,19.49785901,-99.18640764,Azcapotzalco,CDMX,6,0,454.1666667,,,2541.94,0%
SANTO TOMAS,2020,2541.94,19.48453406,-99.17827774,Azcapotzalco,CDMX,6,0,441.6666667,,,2541.94,0%
FOVISSSTE CUCHILLA (U HAB),7950,2252.96,19.47186652,-99.08755618,Gustavo A. Madero,CDMX,2,0,325,,,2252.96,0%
FOVISSSTE RIO DE GUADALUPE (U HAB),7950,2252.96,19.4726636,-99.08841237,Gustavo A. Madero,CDMX,2,0,260,,,2252.96,0%
SANTA ISABEL TOLA (PBLO),7810,2259.222479,19.49783704,-99.11394401,Gustavo A. Madero,CDMX,4,0,290.25,,,2271.283092,1%
DEMET (U HAB),2020,2541.94,19.48751056,-99.18095026,Azcapotzalco,CDMX,7,0,334.4285714,,,2556.206251,1%
SAN MARCOS (BARR),2009,2541.94,19.48824211,-99.18237691,Azcapotzalco,CDMX,7,0,334.4285714,,,2556.206251,1%
HEROES DE CHAPULTEPEC,7939,2252.96,19.47387306,-99.09075426,Gustavo A. Madero,CDMX,3,0,506.6666667,,,2265.71973,1%
INDECO (U HAB),7990,2252.96,19.47331812,-99.08986648,Gustavo A. Madero,CDMX,3,0,506.6666667,,,2265.71973,1%
ROSAS DEL TEPEYAC,7100,2273.337642,19.49004633,-99.1157869,Gustavo A. Madero,CDMX,8,0,476.375,,,2290.175213,1%
EL JAGUEY-ESTACION PANTACO,2000,2535.112564,19.48587584,-99.17255979,Azcapotzalco,CDMX,7,0,677.7142857,,,2555.109175,1%
SAN MIGUEL-LA ESCALERA (BARR),7950,2252.96,19.47135667,-99.08908966,Gustavo A. Madero,CDMX,4,0,292.5,,,2271.275901,1%
CAMINO A SAN JUAN DE ARAGON (PBLO),7969,2252.96,19.46827618,-99.08929972,Gustavo A. Madero,CDMX,4,0,287.5,,,2271.29188,1%
LAS CAMPANAS,4890,3275.892927,19.3080377,-99.11993716,Coyoacán,CDMX,42,1,682.6904762,,,3302.963519,1%
MINERVA,9810,2178.424592,19.3531838,-99.10990952,Iztapalapa,CDMX,11,0,483.5454545,,,2196.587848,1%
SAN SEBASTIAN,2000,2541.94,19.48061134,-99.17636377,Azcapotzalco,CDMX,9,0,350.8888889,,,2565.897118,1%
EL ARENAL 4A SECCION,15900,1825.24,19.42925818,-99.0571909,Venustiano Carranza,CDMX,5,0,461,,,1842.89052,1%
AMPL CARACOL,15650,1825.24,19.42880346,-99.06818536,Venustiano Carranza,CDMX,5,0,356,,,1843.22608,1%
CARACOL,15650,1838.924059,19.42618392,-99.06953813,Venustiano Carranza,CDMX,8,0,566.25,,,1857.169367,1%
PARQUE RESIDENCIAL SAN ANTONIO (U HAB),1180,4299.89,19.38637619,-99.19276246,Álvaro Obregón,CDMX,119,3,888.5714286,,,4345.339752,1%
COAPA 2A SECCION-RAMOS MILLAN,14357,3427.677115,19.29967499,-99.11805149,Tlalpan,CDMX,46,2,668.2826087,,,3467.13739,1%
AGUILERA,2900,2612.110723,19.47280797,-99.15586832,Azcapotzalco,CDMX,25,0,761.12,,,2642.533863,1%
DM NACIONAL,7495,2243.22,19.47560336,-99.09584475,Gustavo A. Madero,CDMX,4,0,602.75,,,2270.284401,1%
SAN SALVADOR XOCHIMANCA,2870,2758.299531,19.46002021,-99.17323152,Azcapotzalco,CDMX,56,0,661.4821429,,,2793.876084,1%
REYNOSA TAMAULIPAS,2120,2541.94,19.49406918,-99.18750915,Azcapotzalco,CDMX,11,0,477.8181818,,,2575.234947,1%
SAN MATEO TLALTENANGO (PBLO),5600,2328.250418,19.34374559,-99.27545871,Cuajimalpa,CDMX,0,0,0,,,2360.90339,1%
LAS AGUILAS,1010,2462.18,19.36022773,-99.20274323,Álvaro Obregón,CDMX,21,1,856.2857143,,,2496.934536,1%
EJIDOS SAN JUAN DE ARAGON 1A SECCION (U HAB),7950,2252.96,19.46925544,-99.09210921,Gustavo A. Madero,CDMX,7,0,373,,,2285.633845,1%
GRANJAS ESMERALDA,9810,2198.251285,19.35402972,-99.11859193,Iztapalapa,CDMX,18,0,465.1111111,,,2230.748909,1%
SAN MATEO,2000,2662.532846,19.48304562,-99.19127777,Azcapotzalco,CDMX,38,0,468.2894737,,,2706.802254,2%
LLANO REDONDO,1500,1770.088566,19.35551677,-99.24488843,Álvaro Obregón,CDMX,19,0,780.1052632,,,1801.89536,2%
AGRICOLA ORIENTAL VII,8580,2179,19.38824367,-99.06817215,Iztacalco,CDMX,5,0,1108.8,,,2219.449069,2%
TORRES DE MIXCOAC (U HAB),1480,2768.64,19.37113684,-99.19324472,Álvaro Obregón,CDMX,88,1,902.0227273,,,2823.19464,2%
EL ARENAL 2A SECCION,15680,1825.24,19.42310686,-99.05706879,Venustiano Carranza,CDMX,9,0,614.4444444,,,1861.887082,2%
LOS ROBLES (FRACC),4870,2503.45,19.31509008,-99.13323944,Coyoacán,CDMX,29,0,678.3103448,,,2554.105793,2%
FOVISSSTE SAN PEDRO MARTIR ( U HAB),14650,2697.85,19.274454,-99.16081154,Tlalpan,CDMX,40,1,551.75,,,2752.74023,2%
EL ARENAL 3A SECCION,15680,1825.24,19.42545063,-99.05658197,Venustiano Carranza,CDMX,9,0,400.5555556,,,1862.57063,2%
LOS GIRASOLES I,4920,4574.596168,19.30512227,-99.12176306,Coyoacán,CDMX,41,3,761.4390244,,,4668.918445,2%
PROGRESO NACIONAL II,7670,2220.876866,19.51811547,-99.15370891,Gustavo A. Madero,CDMX,4,0,785,,,2269.701965,2%
DOCTORES II,6720,4774.098325,19.41983759,-99.15087846,Cuauhtémoc,CDMX,529,0,1230.177694,,,4880.030169,2%
AXOTLA,1030,4915.896643,19.35782561,-99.17491713,Álvaro Obregón,CDMX,119,4,1301.084034,,,5029.560604,2%
MEXICO NUEVO,11470,2970.45,19.45246516,-99.20520733,Miguel Hidalgo,CDMX,67,1,2550.179104,,,3040.15997,2%
LOS ANGELES,9830,2131.524182,19.34504909,-99.06987384,Iztapalapa,CDMX,8,0,601.5,,,2181.595682,2%
VALLE DE TEPEPAN,14646,1962.595758,19.27237367,-99.14580896,Tlalpan,CDMX,28,0,543.6428571,,,2008.766151,2%
RANCHO EL ROSARIO,4380,2528.18,19.32729578,-99.14309319,Coyoacán,CDMX,36,0,590.75,,,2588.487767,2%
ANAHUAC LAGO NORTE,11480,2771.311951,19.44706733,-99.18702631,Miguel Hidalgo,CDMX,167,0,1428.838323,,,2845.377937,3%
GRANJAS MODERNAS-SAN JUAN DE ARAGON (AMPL),7950,2243.22,19.47857588,-99.1050828,Gustavo A. Madero,CDMX,11,0,720.7272727,,,2304.009516,3%
IRRIGACION,11500,5646.444358,19.44197747,-99.20846806,Miguel Hidalgo,CDMX,493,2,2224.501014,,,5802.099215,3%
ISIDRO FABELA I (PONIENTE),14030,2077.113385,19.30093407,-99.176414,Tlalpan,CDMX,54,0,742.0925926,,,2134.797063,3%
7 DE JULIO (AMPL),15900,1900.278478,19.43081116,-99.10999915,Venustiano Carranza,CDMX,28,0,721.6071429,,,1954.107583,3%
BARRIO NORTE,1140,1671.448411,19.37861665,-99.20714679,Álvaro Obregón,CDMX,2,0,394.5,,,1720.308179,3%
CAMPESTRE COYOACAN (FRACC),4000,3180.909364,19.30872223,-99.11710682,Coyoacán,CDMX,36,1,627.7777778,,,3273.908597,3%
CUITLAHUAC (U HAB),9830,2115.74,19.34357391,-99.06341252,Iztapalapa,CDMX,7,0,267.1428571,,,2177.792488,3%
NARVARTE II,3020,5093.056897,19.39705414,-99.15252551,Benito Juárez,CDMX,289,2,762.8546713,,,5245.654962,3%
SAN FRANCISCO (BARR),10850,2091.411399,19.31222914,-99.23669754,Magdalena Contreras,CDMX,14,0,1045.214286,,,2155.31824,3%
PODER POPULAR,1600,2420.77,19.3639673,-99.20259616,Álvaro Obregón,CDMX,21,1,778.2380952,,,2497.183961,3%
