nombre_col,codigo_postal,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado
LEYES DE REFORMA 1A SECCION,9700,1855.99,19.35994122,-99.07008394,Iztapalapa,CDMX
LEYES DE REFORMA 3A SECCION I,9700,1985.326771,19.38061037,-99.06860709,Iztapalapa,CDMX
SAN IGNACIO (BARR),9700,2283.45,19.36453715,-99.09639494,Iztapalapa,CDMX
SANTA BARBARA (BARR) II,9700,2283.45,19.365525,-99.101207,Iztapalapa,CDMX
SANTA MARIA AZTAHUACAN (EJ) I,9700,992.3519542,19.359215,-99.03273407,Iztapalapa,CDMX
VICENTE GUERRERO SUPER MANZANA 4 (U HAB),9700,1702.71,19.36021749,-99.05145907,Iztapalapa,CDMX
VICENTE GUERRERO SUPER MANZANA 6 (U HAB),9700,1702.71,19.35511239,-99.05657988,Iztapalapa,CDMX
VICENTE GUERRERO SUPER MANZANA 7 (U HAB),9700,1702.71,19.35643674,-99.06009036,Iztapalapa,CDMX
DEGOLLADO,9704,422.5714764,19.31942783,-99.0427188,Iztapalapa,CDMX
DEGOLLADO CHICO,9705,201.73,19.31830273,-99.03839767,Iztapalapa,CDMX
PREDIO DEGOLLADO,9705,213.1053995,19.31779548,-99.04023644,Iztapalapa,CDMX
PARAJES BUENAVISTA (TETECON),9706,735.2566667,19.3234803,-99.02887485,Iztapalapa,CDMX
SAN JOSE BUENAVISTA,9709,409.0068069,19.32402064,-99.03349459,Iztapalapa,CDMX
VICENTE GUERRERO SUPER MANZANA 2 (U HAB),9710,1702.71,19.36150289,-99.05950574,Iztapalapa,CDMX
PALMITAS,9730,1108.55,19.33508451,-99.02645376,Iztapalapa,CDMX
PASEOS DE CHURUBUSCO,9730,3555.687332,19.38568612,-99.08636123,Iztapalapa,CDMX
REFORMA POLITICA I,9730,1253.011284,19.33723298,-99.02909319,Iztapalapa,CDMX
SANTA MARIA AZTAHUACAN (U HAB),9730,3041.907143,19.34209517,-99.02712711,Iztapalapa,CDMX
SANTIAGO ACAHUALTEPEC (PBLO),9730,1176.190639,19.35320464,-99.00334592,Iztapalapa,CDMX
SIERRA DEL VALLE,9730,1468.10878,19.34273081,-99.03074053,Iztapalapa,CDMX
LOMAS DE ZARAGOZA,9740,818.063493,19.35279259,-98.99773086,Iztapalapa,CDMX
STA MARTHA ACATITLA NTE (AMPL) I,9740,1280.557868,19.38026792,-99.02009163,Iztapalapa,CDMX
XALPA II,9740,996.0582318,19.34318535,-99.01400207,Iztapalapa,CDMX
CARLOS HANK GONZALEZ,9750,1081.183429,19.33156075,-99.04737987,Iztapalapa,CDMX
DESARROLLO URBANO QUETZALCOATL  III,9750,978.8129928,19.32281525,-99.04021996,Iztapalapa,CDMX
LA MAGUEYERA,9750,602.5510932,19.3207928,-99.04416322,Iztapalapa,CDMX
REFORMA POLITICA II,9750,1282.098655,19.33881996,-99.03251704,Iztapalapa,CDMX
SANTA MARIA AZTAHUACAN (EJ) II,9750,1068.743799,19.3498218,-99.03271489,Iztapalapa,CDMX
BUENAVISTA II,9760,928.538556,19.32685116,-99.02990997,Iztapalapa,CDMX
DESARROLLO URBANO QUETZALCOATL  I,9760,1190.660134,19.33235637,-99.03942769,Iztapalapa,CDMX
BUENAVISTA I,9770,1002.291098,19.33089362,-99.03040779,Iztapalapa,CDMX
EL TRIANGULO,9790,1655.318536,19.32222611,-99.05161353,Iztapalapa,CDMX
RENOVACION,9790,1362.377675,19.36844771,-99.04944272,Iztapalapa,CDMX
EL SIFON,9800,3020.010081,19.37181228,-99.11759723,Iztapalapa,CDMX
VALLE DE LUCES II,9800,1460.53,19.33947621,-99.10404384,Iztapalapa,CDMX
ACULCO (PBLO),9810,2322.65,19.37323137,-99.10517394,Iztapalapa,CDMX
APATLACO,9810,2718.98,19.38017724,-99.11569384,Iztapalapa,CDMX
GRANJAS ESMERALDA,9810,2198.251285,19.35402972,-99.11859193,Iztapalapa,CDMX
GRANJAS SAN ANTONIO,9810,2248.284709,19.36416045,-99.10749557,Iztapalapa,CDMX
MEXICALTZINGO (PBLO),9810,2357.18649,19.35827013,-99.11992163,Iztapalapa,CDMX
MINERVA,9810,2178.424592,19.3531838,-99.10990952,Iztapalapa,CDMX
PROGRESO DEL SUR,9810,2226.520548,19.3522552,-99.11241975,Iztapalapa,CDMX
SANTA BARBARA (BARR) I,9810,2366.342297,19.35943678,-99.10288857,Iztapalapa,CDMX
LOS CIPRESES,9820,2200.039235,19.35324326,-99.10833003,Iztapalapa,CDMX
SAN LUCAS (BARR),9820,2473.80308,19.3593154,-99.09666953,Iztapalapa,CDMX
SAN PABLO (BARR),9820,2445.677579,19.35961399,-99.088706,Iztapalapa,CDMX
STA ISABEL INDUSTRIAL,9820,2278.195652,19.35221803,-99.10439449,Iztapalapa,CDMX
1A AMPLIACION SANTIAGO ACAHUALTEPEC,9828,1151.251908,19.3522737,-99.00820941,Iztapalapa,CDMX
