nombre_col,codigo_postal,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado
HUESO PERIFERICO-ISSSFAM NO. 7 (U HABS),14338,2952.437039,19.29733866,-99.10342202,Tlalpan,CDMX
FUENTES Y PEDREGAL DE TEPEPAN,14643,1771.522149,19.27009709,-99.14988323,Tlalpan,CDMX
LA MAGUEYERA,14654,790.0028571,19.24454544,-99.14593671,Tlalpan,CDMX
SAN MIGUEL  XICALCO (PBLO),14490,389.147459,19.23467221,-99.16430712,Tlalpan,CDMX
TEPETLICA EL ALTO-3 DE MAYO,14470,234.9178571,19.2365259,-99.14713484,Tlalpan,CDMX
VALLE VERDE,14655,497.6538362,19.24669337,-99.14274262,Tlalpan,CDMX
SAN PEDRO MARTIR (PBLO),14650,1446.752517,19.26628111,-99.16882092,Tlalpan,CDMX
EJIDOS DE SAN PEDRO MARTIR II (SUR),14640,1654.641067,19.26757345,-99.1585622,Tlalpan,CDMX
MIRADOR DEL VALLE,14658,1099.59171,19.25634326,-99.1823338,Tlalpan,CDMX
ARENAL GUADALUPE TLALPAN,14389,3433.288712,19.28614765,-99.14588468,Tlalpan,CDMX
SAN MIGUEL TOPILEJO (PBLO),14500,512.1666246,19.20025293,-99.14399055,Tlalpan,CDMX
ISIDRO FABELA I (PONIENTE),14030,2077.113385,19.30093407,-99.176414,Tlalpan,CDMX
AMPLIACION MIGUEL HIDALGO 3A SECC,14250,1963.538258,19.28024009,-99.20635451,Tlalpan,CDMX
